,vids,labels
0,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_214.mp4,0
1,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_214.mp4,0
2,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_215.mp4,0
3,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_215.mp4,0
4,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_216.mp4,0
5,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_216.mp4,0
6,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_217.mp4,0
7,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_218.mp4,0
8,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_219.mp4,0
9,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_219.mp4,0
10,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_220.mp4,0
11,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_220.mp4,0
12,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_221.mp4,0
13,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_221.mp4,0
14,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_222.mp4,0
15,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_222.mp4,0
16,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_223.mp4,0
17,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_223.mp4,0
18,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_224.mp4,0
19,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_225.mp4,0
20,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_225.mp4,0
21,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_226.mp4,0
22,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_226.mp4,0
23,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_227.mp4,0
24,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_227.mp4,0
25,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_228.mp4,0
26,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_228.mp4,0
27,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_229.mp4,0
28,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_229.mp4,0
29,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_230.mp4,0
30,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_230.mp4,0
31,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_231.mp4,0
32,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_231.mp4,0
33,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_232.mp4,0
34,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_232.mp4,0
35,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_233.mp4,0
36,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_233.mp4,0
37,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_234.mp4,0
38,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4927_IA_0%3A06%3A25.669002-0%3A07%3A28.63196530fps_clip_235.mp4,0
