,vids,labels
0,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_29.mp4,0
1,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_29.mp4,0
2,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_30.mp4,0
3,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_30.mp4,0
4,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_31.mp4,0
5,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_31.mp4,0
6,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_32.mp4,0
7,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_32.mp4,0
8,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_33.mp4,0
9,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_33.mp4,0
10,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_33.mp4,0
11,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_34.mp4,0
