,vids,labels
0,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_1.mp4,0
1,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_1.mp4,0
2,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_2.mp4,0
3,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_2.mp4,0
4,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_3.mp4,0
5,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_3.mp4,0
6,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_4.mp4,0
7,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_4.mp4,0
8,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_5.mp4,0
9,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_5.mp4,0
10,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_6.mp4,0
11,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_6.mp4,0
12,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_7.mp4,0
13,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_8.mp4,0
14,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_IA_0%3A02%3A50.220220-0%3A03%3A08.87220630fps_clip_8.mp4,0
15,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_1.mp4,0
16,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_10.mp4,0
17,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_10.mp4,0
18,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_11.mp4,0
19,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_12.mp4,0
20,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_2.mp4,0
21,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_2.mp4,0
22,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_3.mp4,0
23,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_3.mp4,0
24,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_4.mp4,0
25,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_4.mp4,0
26,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_5.mp4,0
27,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_5.mp4,0
28,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_6.mp4,0
29,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_6.mp4,0
30,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_7.mp4,0
31,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_8.mp4,0
32,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_8.mp4,0
33,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4693_Visco-Absaugung_0%3A03%3A49.829830-0%3A04%3A16.74007330fps_clip_9.mp4,0
34,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_29.mp4,0
35,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_30.mp4,0
36,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_30.mp4,0
37,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_31.mp4,0
38,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_31.mp4,0
39,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_32.mp4,0
40,/home/itec/sahar/Domain_Adaptation/DA_main/multiclass_cataract_4class/IAandAbsaugung/case_4859_IA_0%3A06%3A45.816667-0%3A07%3A35.48333330fps_clip_32.mp4,0
